"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 02 09:02:59 GMT 2024","Sun Jun 02 09:02:59 GMT 2024","152","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:02:57 GMT 2024","Sun Jun 02 09:02:57 GMT 2024","185","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:03:00 GMT 2024","Sun Jun 02 09:03:00 GMT 2024","131","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:04:17 GMT 2024","Sun Jun 02 09:04:17 GMT 2024","21","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:02:54 GMT 2024","Sun Jun 02 09:02:55 GMT 2024","282","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:04:13 GMT 2024","Sun Jun 02 09:04:13 GMT 2024","71","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:02:57 GMT 2024","Sun Jun 02 09:02:57 GMT 2024","171","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:04:34 GMT 2024","Sun Jun 02 09:04:40 GMT 2024","6547","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","checkCreateNewProjectFromVCSInvalidData","Check create new project from VCS invalid data",""
"passed","Sun Jun 02 09:04:22 GMT 2024","Sun Jun 02 09:04:22 GMT 2024","62","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","Project admin should have rights to create build config to his project",""
"passed","Sun Jun 02 09:04:05 GMT 2024","Sun Jun 02 09:04:05 GMT 2024","157","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigWithSameId","Duplicated id of build configuration is not allowed test",""
"passed","Sun Jun 02 09:04:18 GMT 2024","Sun Jun 02 09:04:18 GMT 2024","11","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:04:19 GMT 2024","Sun Jun 02 09:04:19 GMT 2024","20","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"failed","Sun Jun 02 09:03:03 GMT 2024","Sun Jun 02 09:03:03 GMT 2024","42","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:04:23 GMT 2024","Sun Jun 02 09:04:33 GMT 2024","9749","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","Authorized user should be able create new project",""
"passed","Sun Jun 02 09:03:05 GMT 2024","Sun Jun 02 09:03:05 GMT 2024","16","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:04:08 GMT 2024","Sun Jun 02 09:04:08 GMT 2024","81","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:02:58 GMT 2024","Sun Jun 02 09:02:59 GMT 2024","141","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:03:01 GMT 2024","Sun Jun 02 09:03:01 GMT 2024","80","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:04:18 GMT 2024","Sun Jun 02 09:04:18 GMT 2024","10","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:03:06 GMT 2024","Sun Jun 02 09:03:06 GMT 2024","8","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:04:05 GMT 2024","Sun Jun 02 09:04:05 GMT 2024","95","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","Create build configuration by user",""
"passed","Sun Jun 02 09:04:49 GMT 2024","Sun Jun 02 09:04:56 GMT 2024","7575","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","createNewProjectWithBuildConfigurationManuallyInvalidData","Create new project with build configuration manually invalid data",""
"passed","Sun Jun 02 09:04:06 GMT 2024","Sun Jun 02 09:04:06 GMT 2024","177","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigWithSameName","Duplicated name of build configuration is not allowed test",""
"passed","Sun Jun 02 09:04:07 GMT 2024","Sun Jun 02 09:04:07 GMT 2024","98","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:04:10 GMT 2024","Sun Jun 02 09:04:10 GMT 2024","94","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"failed","Sun Jun 02 09:03:01 GMT 2024","Sun Jun 02 09:03:01 GMT 2024","122","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"failed","Sun Jun 02 09:04:13 GMT 2024","Sun Jun 02 09:04:13 GMT 2024","135","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"failed","Sun Jun 02 09:04:20 GMT 2024","Sun Jun 02 09:04:20 GMT 2024","16","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:04:09 GMT 2024","Sun Jun 02 09:04:09 GMT 2024","98","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:04:23 GMT 2024","Sun Jun 02 09:04:23 GMT 2024","8","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightsToCreateProject","Unauthorized user should not have rights to create project",""
"failed","Sun Jun 02 09:03:02 GMT 2024","Sun Jun 02 09:03:02 GMT 2024","31","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"failed","Sun Jun 02 09:03:02 GMT 2024","Sun Jun 02 09:03:02 GMT 2024","159","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"failed","Sun Jun 02 09:04:14 GMT 2024","Sun Jun 02 09:04:14 GMT 2024","33","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:04:20 GMT 2024","Sun Jun 02 09:04:21 GMT 2024","5","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:04:11 GMT 2024","Sun Jun 02 09:04:11 GMT 2024","62","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:02:55 GMT 2024","Sun Jun 02 09:02:56 GMT 2024","160","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"failed","Sun Jun 02 09:04:16 GMT 2024","Sun Jun 02 09:04:16 GMT 2024","25","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:04:07 GMT 2024","Sun Jun 02 09:04:07 GMT 2024","127","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
