"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jun 01 13:06:00 GMT 2024","Sat Jun 01 13:06:00 GMT 2024","30","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"failed","Sat Jun 01 13:05:57 GMT 2024","Sat Jun 01 13:05:57 GMT 2024","41","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sat Jun 01 13:07:03 GMT 2024","Sat Jun 01 13:07:03 GMT 2024","102","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sat Jun 01 13:07:13 GMT 2024","Sat Jun 01 13:07:13 GMT 2024","51","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","Project admin should have rights to create build config to his project",""
"failed","Sat Jun 01 13:05:55 GMT 2024","Sat Jun 01 13:05:55 GMT 2024","161","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sat Jun 01 13:07:07 GMT 2024","Sat Jun 01 13:07:07 GMT 2024","53","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sat Jun 01 13:05:54 GMT 2024","Sat Jun 01 13:05:54 GMT 2024","109","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sat Jun 01 13:05:51 GMT 2024","Sat Jun 01 13:05:51 GMT 2024","208","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sat Jun 01 13:03:01 GMT 2024","Sat Jun 01 13:03:57 GMT 2024","56008","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","startUpTest","startUpTest",""
"passed","Sat Jun 01 13:07:06 GMT 2024","Sat Jun 01 13:07:06 GMT 2024","51","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sat Jun 01 13:05:52 GMT 2024","Sat Jun 01 13:05:52 GMT 2024","130","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sat Jun 01 13:07:10 GMT 2024","Sat Jun 01 13:07:10 GMT 2024","8","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sat Jun 01 13:07:04 GMT 2024","Sat Jun 01 13:07:04 GMT 2024","66","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sat Jun 01 13:07:09 GMT 2024","Sat Jun 01 13:07:09 GMT 2024","19","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sat Jun 01 13:07:13 GMT 2024","Sat Jun 01 13:07:13 GMT 2024","19","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectWithSameId","Duplicated project id is not allowed test",""
"failed","Sat Jun 01 13:05:58 GMT 2024","Sat Jun 01 13:05:58 GMT 2024","29","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sat Jun 01 13:07:10 GMT 2024","Sat Jun 01 13:07:10 GMT 2024","11","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sat Jun 01 13:05:48 GMT 2024","Sat Jun 01 13:05:48 GMT 2024","191","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"failed","Sat Jun 01 13:05:56 GMT 2024","Sat Jun 01 13:05:56 GMT 2024","137","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sat Jun 01 13:07:24 GMT 2024","Sat Jun 01 13:07:30 GMT 2024","6050","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","checkCreateNewProjectFromVCSInvalidData","Check create new project from VCS invalid data",""
"passed","Sat Jun 01 13:06:00 GMT 2024","Sat Jun 01 13:06:00 GMT 2024","16","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sat Jun 01 13:07:05 GMT 2024","Sat Jun 01 13:07:05 GMT 2024","48","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sat Jun 01 13:07:10 GMT 2024","Sat Jun 01 13:07:10 GMT 2024","11","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sat Jun 01 13:07:16 GMT 2024","Sat Jun 01 13:07:24 GMT 2024","8208","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","Authorized user should be able create new project",""
"passed","Sat Jun 01 13:07:11 GMT 2024","Sat Jun 01 13:07:11 GMT 2024","5","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"failed","Sat Jun 01 13:07:06 GMT 2024","Sat Jun 01 13:07:06 GMT 2024","58","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sat Jun 01 13:05:59 GMT 2024","Sat Jun 01 13:05:59 GMT 2024","12","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"failed","Sat Jun 01 13:07:09 GMT 2024","Sat Jun 01 13:07:09 GMT 2024","28","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sat Jun 01 13:07:04 GMT 2024","Sat Jun 01 13:07:04 GMT 2024","55","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sat Jun 01 13:07:00 GMT 2024","Sat Jun 01 13:07:00 GMT 2024","84","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigWithSameId","Duplicated id of build configuration is not allowed test",""
"passed","Sat Jun 01 13:06:01 GMT 2024","Sat Jun 01 13:06:01 GMT 2024","10","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sat Jun 01 13:05:49 GMT 2024","Sat Jun 01 13:05:49 GMT 2024","203","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sat Jun 01 13:07:02 GMT 2024","Sat Jun 01 13:07:02 GMT 2024","60","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sat Jun 01 13:05:47 GMT 2024","Sat Jun 01 13:05:48 GMT 2024","365","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"failed","Sat Jun 01 13:07:08 GMT 2024","Sat Jun 01 13:07:08 GMT 2024","21","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
