"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Jun 02 09:40:55 GMT 2024","Sun Jun 02 09:40:55 GMT 2024","28","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:39:47 GMT 2024","Sun Jun 02 09:39:47 GMT 2024","7","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:40:52 GMT 2024","Sun Jun 02 09:40:52 GMT 2024","63","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:39:45 GMT 2024","Sun Jun 02 09:39:45 GMT 2024","13","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:41:02 GMT 2024","Sun Jun 02 09:41:02 GMT 2024","63","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","Project admin should have rights to create build config to his project",""
"failed","Sun Jun 02 09:41:00 GMT 2024","Sun Jun 02 09:41:00 GMT 2024","22","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:39:34 GMT 2024","Sun Jun 02 09:39:34 GMT 2024","187","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"failed","Sun Jun 02 09:39:41 GMT 2024","Sun Jun 02 09:39:41 GMT 2024","189","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:38:50 GMT 2024","Sun Jun 02 09:39:10 GMT 2024","20166","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","setUpAgentTest","setUpAgentTest",""
"passed","Sun Jun 02 09:41:01 GMT 2024","Sun Jun 02 09:41:01 GMT 2024","18","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectWithSameName","Duplicated project name is not allowed test",""
"passed","Sun Jun 02 09:39:32 GMT 2024","Sun Jun 02 09:39:33 GMT 2024","468","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:39:46 GMT 2024","Sun Jun 02 09:39:46 GMT 2024","17","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"failed","Sun Jun 02 09:40:56 GMT 2024","Sun Jun 02 09:40:56 GMT 2024","21","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:39:38 GMT 2024","Sun Jun 02 09:39:38 GMT 2024","171","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:40:51 GMT 2024","Sun Jun 02 09:40:52 GMT 2024","76","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"failed","Sun Jun 02 09:39:43 GMT 2024","Sun Jun 02 09:39:43 GMT 2024","47","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:39:44 GMT 2024","Sun Jun 02 09:39:44 GMT 2024","21","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:36:46 GMT 2024","Sun Jun 02 09:37:42 GMT 2024","56477","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","startUpTest","startUpTest",""
"passed","Sun Jun 02 09:41:34 GMT 2024","Sun Jun 02 09:41:41 GMT 2024","7145","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","createNewProjectWithBuildConfigurationManuallyInvalidData","Create new project with build configuration manually invalid data",""
"passed","Sun Jun 02 09:40:50 GMT 2024","Sun Jun 02 09:40:50 GMT 2024","58","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:40:46 GMT 2024","Sun Jun 02 09:40:46 GMT 2024","108","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigWithSameId","Duplicated id of build configuration is not allowed test",""
"failed","Sun Jun 02 09:39:42 GMT 2024","Sun Jun 02 09:39:42 GMT 2024","51","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:41:02 GMT 2024","Sun Jun 02 09:41:02 GMT 2024","112","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","Project admin should not have rights to create build config to another project",""
"passed","Sun Jun 02 09:41:03 GMT 2024","Sun Jun 02 09:41:03 GMT 2024","10","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightsToCreateProject","Unauthorized user should not have rights to create project",""
"passed","Sun Jun 02 09:39:38 GMT 2024","Sun Jun 02 09:39:38 GMT 2024","138","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:39:39 GMT 2024","Sun Jun 02 09:39:39 GMT 2024","86","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:40:57 GMT 2024","Sun Jun 02 09:40:57 GMT 2024","22","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"passed","Sun Jun 02 09:39:37 GMT 2024","Sun Jun 02 09:39:37 GMT 2024","135","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:40:59 GMT 2024","Sun Jun 02 09:40:59 GMT 2024","13","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"failed","Sun Jun 02 09:39:40 GMT 2024","Sun Jun 02 09:39:40 GMT 2024","193","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:40:50 GMT 2024","Sun Jun 02 09:40:51 GMT 2024","120","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:41:00 GMT 2024","Sun Jun 02 09:41:00 GMT 2024","5","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:40:51 GMT 2024","Sun Jun 02 09:40:51 GMT 2024","105","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"passed","Sun Jun 02 09:40:58 GMT 2024","Sun Jun 02 09:40:58 GMT 2024","8","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:39:39 GMT 2024","Sun Jun 02 09:39:39 GMT 2024","132","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:40:46 GMT 2024","Sun Jun 02 09:40:46 GMT 2024","98","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","Create build configuration by user",""
"passed","Sun Jun 02 09:39:46 GMT 2024","Sun Jun 02 09:39:46 GMT 2024","14","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"passed","Sun Jun 02 09:40:52 GMT 2024","Sun Jun 02 09:40:52 GMT 2024","64","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"passed","Sun Jun 02 09:39:36 GMT 2024","Sun Jun 02 09:39:36 GMT 2024","219","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"failed","Sun Jun 02 09:39:47 GMT 2024","Sun Jun 02 09:39:47 GMT 2024","33","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"failed","Sun Jun 02 09:39:43 GMT 2024","Sun Jun 02 09:39:43 GMT 2024","56","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
