"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigWithSameName","Duplicated name of build configuration is not allowed test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectWithSameId","Duplicated project id is not allowed test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","1","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","System admin should have rights to create project",""
"broken","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","109","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","Authorized user should be able create new project",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","Create build configuration with different parameters: positive tests",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"broken","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","1","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","setUpSuite","setUpSuite",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","Project admin should have rights to create build config to his project",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","Project admin should not have rights to create build config to another project",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","8","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"broken","Thu May 30 21:28:15 GMT 2024","Thu May 30 21:28:28 GMT 2024","12966","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","setUpAgentTest","setUpAgentTest",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectWithSameName","Duplicated project name is not allowed test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProjectInvalidData","Create project with invalid parameters: negative test",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","0","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"skipped","Thu May 30 21:28:47 GMT 2024","Thu May 30 21:28:47 GMT 2024","1","API Suite (0)","API Test","com.example.teamcity.api.ProjectTest","com.example.teamcity.api.ProjectTest","createProject","Create project with different parameters: positive test",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","0","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
"skipped","Thu May 30 21:28:44 GMT 2024","Thu May 30 21:28:44 GMT 2024","1","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","Create build configuration with different parameters: negative tests",""
