"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun May 26 08:54:35 GMT 2024","Sun May 26 08:54:35 GMT 2024","123","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:53:31 GMT 2024","Sun May 26 08:53:31 GMT 2024","150","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:52:46 GMT 2024","Sun May 26 08:53:11 GMT 2024","24742","Surefire suite","Surefire test","com.example.teamcity.ui.SetupTest","com.example.teamcity.ui.SetupTest","setUpAgentTest","setUpAgentTest",""
"passed","Sun May 26 08:53:29 GMT 2024","Sun May 26 08:53:30 GMT 2024","360","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:53:34 GMT 2024","Sun May 26 08:53:34 GMT 2024","166","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","createBuildConfigurationInvalidData","Negative scenarios of build configuration parameters which are not allowed"
"passed","Sun May 26 08:53:32 GMT 2024","Sun May 26 08:53:32 GMT 2024","121","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:53:35 GMT 2024","Sun May 26 08:53:35 GMT 2024","96","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","createBuildConfigurationInvalidData","Negative scenarios of build configuration parameters which are not allowed"
"passed","Sun May 26 08:54:38 GMT 2024","Sun May 26 08:54:38 GMT 2024","68","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","createBuildConfigurationInvalidData","Negative scenarios of build configuration parameters which are not allowed"
"passed","Sun May 26 08:54:38 GMT 2024","Sun May 26 08:54:38 GMT 2024","53","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","createBuildConfigurationInvalidData","Negative scenarios of build configuration parameters which are not allowed"
"passed","Sun May 26 08:53:30 GMT 2024","Sun May 26 08:53:30 GMT 2024","153","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"failed","Sun May 26 08:54:55 GMT 2024","Sun May 26 08:55:01 GMT 2024","6279","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","createNewProjectWithBuildConfigurationManually","createNewProjectWithBuildConfigurationManually",""
"passed","Sun May 26 08:54:35 GMT 2024","Sun May 26 08:54:35 GMT 2024","85","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:54:36 GMT 2024","Sun May 26 08:54:36 GMT 2024","65","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:54:34 GMT 2024","Sun May 26 08:54:34 GMT 2024","123","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:54:36 GMT 2024","Sun May 26 08:54:36 GMT 2024","55","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:53:36 GMT 2024","Sun May 26 08:53:37 GMT 2024","106","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","createBuildConfigurationInvalidData","Negative scenarios of build configuration parameters which are not allowed"
"passed","Sun May 26 08:55:02 GMT 2024","Sun May 26 08:55:09 GMT 2024","7256","UI Suite (0)","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","createNewProjectWithBuildConfigurationManuallyInvalidData","createNewProjectWithBuildConfigurationManuallyInvalidData",""
"passed","Sun May 26 08:53:30 GMT 2024","Sun May 26 08:53:31 GMT 2024","174","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
"passed","Sun May 26 08:53:32 GMT 2024","Sun May 26 08:53:33 GMT 2024","143","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfigurationInvalidData","createBuildConfigurationInvalidData","Negative scenarios of build configuration parameters which are not allowed"
"passed","Sun May 26 08:54:36 GMT 2024","Sun May 26 08:54:36 GMT 2024","88","API Suite (0)","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","createBuildConfiguration","createBuildConfiguration","Positive scenarios of build configuration parameters to be created with (name, id, steps)"
